id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
IFIT3	2	0.58155	0.63277	1.0	10269	0	0.045636	0.32311	0.40044	0.924042	7400	1	0.045636
KLK10	4	0.58158	0.63277	1.0	10270	1	0.15266	0.13699	0.21205	0.851893	4261	2	0.15266
BEND5	4	0.58161	0.63277	1.0	10271	1	0.019492	0.38876	0.45531	0.937727	8324	2	0.019492
TMEM117	4	0.58165	0.63277	1.0	10272	1	0.031514	0.42757	0.49089	0.944115	8854	2	0.031514
CDSN	3	0.58176	0.63277	1.0	10273	1	-0.10892	0.55432	0.57844	0.964735	10239	1	-0.10892
POTEC	2	0.58191	0.63277	1.0	10274	0	0.00016534	0.72323	0.70566	0.974802	12407	0	0.00016534
C1orf65	3	0.58197	0.63277	1.0	10275	1	0.055957	0.77679	0.75482	0.97748	13203	0	0.055957
SAGE1	3	0.58202	0.63277	1.0	10276	1	-0.10158	0.64396	0.63872	0.969405	11300	1	-0.10158
BCKDK	4	0.58207	0.63277	1.0	10277	1	-0.0059987	0.77382	0.75192	0.97748	13155	1	-0.0059987
TTC9C	4	0.5821	0.63277	1.0	10278	1	0.027318	0.39832	0.46967	0.944115	8440	1	0.027318
OR13J1	2	0.58219	0.63279	1.0	10279	0	0.097461	0.29941	0.37919	0.921494	7055	1	0.097461
HIST1H2AD	2	0.58233	0.63287	1.0	10280	0	-0.01587	0.74998	0.73043	0.97748	12788	0	-0.01587
PLXNC1	4	0.58239	0.63288	1.0	10281	1	0.32635	0.0072319	0.01116	0.362688	534	3	0.32635
MRPS21	2	0.58243	0.63288	1.0	10282	0	0.46413	0.033595	0.06623	0.741204	1531	1	0.46413
SYT1	4	0.58256	0.63289	1.0	10283	1	0.20787	0.042897	0.086693	0.797829	1809	2	0.20787
OR10A7	2	0.58274	0.63289	1.0	10284	0	0.084047	0.51533	0.54643	0.95545	9808	1	0.084047
SNRK	3	0.58281	0.63341	1.0	10285	1	0.12247	0.25915	0.34453	0.91976	6414	2	0.12247
GTF2H5	3	0.58299	0.63341	1.0	10286	1	0.17008	0.21745	0.29914	0.901524	5697	2	0.17008
MMP13	3	0.5832	0.63368	1.0	10287	1	-0.12965	0.29733	0.37737	0.921103	7027	1	-0.12965
STARD7	2	0.58322	0.63368	1.0	10288	0	0.073347	0.4434	0.49956	0.944115	9049	1	0.073347
DICER1	3	0.58323	0.63368	1.0	10289	1	0.078226	0.20806	0.2879	0.89442	5526	1	0.078226
IRF2BPL	2	0.58332	0.63369	1.0	10290	0	-0.092218	0.86861	0.8463	0.984931	14699	0	-0.092218
RASSF3	4	0.58333	0.63369	1.0	10291	1	-0.036524	0.77712	0.75524	0.97748	13213	1	-0.036524
GOSR1	5	0.58343	0.6337	1.0	10292	1	0.029899	0.80362	0.77964	0.980734	13627	1	0.029899
RNPS1	3	0.58351	0.63392	1.0	10293	1	0.14868	0.65409	0.64947	0.970143	11439	1	0.14868
ENTPD6	3	0.58367	0.63463	1.0	10294	1	-0.016877	0.82999	0.80982	0.984303	14066	0	-0.016877
KRTAP12-4	2	0.5837	0.63463	1.0	10295	0	0.31224	0.018748	0.035509	0.593608	1031	1	0.31224
DYRK1B	3	0.58372	0.63463	1.0	10296	1	0.042474	0.18544	0.26224	0.87862	5124	1	0.042474
C1orf21	3	0.58375	0.63463	1.0	10297	1	-0.11601	0.44319	0.49944	0.944115	9046	1	-0.11601
DPH1	3	0.58377	0.63463	1.0	10298	1	-0.13334	0.87782	0.8541	0.984931	14858	0	-0.13334
ZNF770	2	0.58409	0.63464	1.0	10299	0	-0.0031858	0.73266	0.71487	0.974802	12539	0	-0.0031858
TTC18	3	0.58417	0.63464	1.0	10300	1	-0.072455	0.4168	0.48329	0.944115	8702	1	-0.072455
TACR1	6	0.5842	0.63465	1.0	10301	1	0.16226	0.061912	0.10914	0.797829	2320	3	0.16226
EIF1AX	2	0.58431	0.63466	1.0	10302	0	-0.13726	0.86052	0.8371	0.984609	14562	0	-0.13726
KIAA0586	4	0.5845	0.63466	1.0	10303	1	0.09174	0.10172	0.16219	0.815256	3404	3	0.09174
ERGIC1	4	0.58459	0.63467	1.0	10304	1	0.041182	0.76451	0.7425	0.97748	13010	1	0.041182
ZNF501	2	0.58461	0.63474	1.0	10305	0	0.0025903	0.68747	0.67462	0.970143	11902	0	0.0025903
RAET1L	2	0.58473	0.63474	1.0	10306	0	-0.035628	0.7662	0.74524	0.97748	13034	0	-0.035628
DUSP3	4	0.58476	0.63474	1.0	10307	1	-0.027228	0.65959	0.65378	0.970143	11510	1	-0.027228
ZFPL1	4	0.58479	0.63474	1.0	10308	1	0.32904	0.12367	0.19752	0.839266	3988	2	0.32904
IKZF5	3	0.58503	0.63535	1.0	10309	1	0.22296	0.045026	0.088534	0.797829	1872	2	0.22296
ARSK	4	0.58521	0.63536	1.0	10310	1	0.19181	0.21901	0.30094	0.901549	5729	2	0.19181
NRXN2	8	0.58527	0.63536	1.0	10311	1	0.28316	0.015792	0.030811	0.568051	932	5	0.28316
B4GALT5	4	0.5853	0.63536	1.0	10312	1	0.0076665	0.89871	0.87784	0.989537	15204	0	0.0076665
SLC6A11	4	0.58537	0.6356	1.0	10313	1	0.050508	0.2715	0.35745	0.91976	6617	2	0.050508
COX18	2	0.58539	0.6356	1.0	10314	0	-0.06591	0.75265	0.73227	0.97748	12831	0	-0.06591
MATN3	6	0.58541	0.6356	1.0	10315	1	0.027934	0.31973	0.39838	0.924042	7355	2	0.027934
SLC2A9	3	0.58568	0.6356	1.0	10316	1	-0.048654	0.42195	0.48782	0.944115	8773	1	-0.048654
MAD2L2	3	0.58581	0.63665	1.0	10317	1	-0.060877	0.89774	0.87619	0.989334	15183	0	-0.060877
CCR9	4	0.58582	0.63665	1.0	10318	1	0.054153	0.15674	0.23337	0.857434	4623	1	0.054153
FTHL17	2	0.586	0.63718	1.0	10319	0	0.040415	0.44923	0.5028	0.94625	9108	1	0.040415
ZNF790	4	0.58605	0.63718	1.0	10320	1	-0.0056166	0.52351	0.55377	0.958884	9898	1	-0.0056166
C15orf62	2	0.5861	0.63718	1.0	10321	0	-0.010208	0.73224	0.71485	0.974802	12529	0	-0.010208
BAHD1	3	0.5862	0.63719	1.0	10322	1	0.13574	0.26594	0.35045	0.91976	6520	1	0.13574
NAB2	4	0.58621	0.63719	1.0	10323	1	0.15487	0.20871	0.28847	0.894904	5533	2	0.15487
SRSF4	5	0.58621	0.63719	1.0	10324	1	0.056533	0.55085	0.57499	0.964735	10198	1	0.056533
CHAC1	5	0.58625	0.63727	1.0	10325	1	0.060888	0.89605	0.87376	0.988073	15156	0	0.060888
RNF5	2	0.5863	0.63727	1.0	10326	0	-0.038337	0.74439	0.72439	0.976488	12710	0	-0.038337
NAMPT	3	0.58646	0.63751	1.0	10327	1	0.12951	0.57465	0.59285	0.964735	10469	1	0.12951
ORAI2	4	0.58646	0.63751	1.0	10328	1	0.13173	0.14568	0.2209	0.857434	4412	2	0.13173
ZNF295	4	0.58653	0.63751	1.0	10329	1	0.034069	0.28538	0.3674	0.920385	6850	2	0.034069
ARPC1A	3	0.58659	0.63751	1.0	10330	1	-0.015409	0.48468	0.52542	0.949446	9473	1	-0.015409
RNASE11	2	0.58686	0.63753	1.0	10331	0	0.017964	0.60957	0.61273	0.964735	10869	0	0.017964
KIAA1257	4	0.58688	0.63799	1.0	10332	1	0.10413	0.22205	0.30623	0.908858	5775	2	0.10413
KIAA1731	3	0.58695	0.63799	1.0	10333	1	0.073545	0.20388	0.28246	0.891136	5439	1	0.073545
FAM175A	3	0.58705	0.63799	1.0	10334	1	-0.1381	0.26094	0.34543	0.91976	6437	1	-0.1381
SGSM2	3	0.58708	0.63799	1.0	10335	1	0.094573	0.19064	0.26744	0.882132	5202	2	0.094573
SRGN	4	0.58711	0.63799	1.0	10337	1	0.090466	0.15864	0.2344	0.857434	4658	2	0.090466
CCDC102B	3	0.58711	0.63799	1.0	10336	1	-0.047469	0.90455	0.88433	0.989673	15308	0	-0.047469
CCNC	5	0.58714	0.63799	1.0	10338	1	0.49749	3.9094e-05	3.6094e-05	0.016992	36	3	0.49749
EIF3I	3	0.58718	0.63799	1.0	10339	1	0.19827	0.12702	0.19978	0.839266	4072	2	0.19827
ESYT1	2	0.5873	0.63799	1.0	10340	0	-0.051466	0.86223	0.83899	0.984609	14593	0	-0.051466
WNT8B	2	0.58734	0.63799	1.0	10342	0	0.096121	0.38451	0.45005	0.933724	8265	1	0.096121
PPIA	3	0.58734	0.63799	1.0	10341	1	0.16935	0.23803	0.32318	0.915131	6049	2	0.16935
BFAR	4	0.58759	0.63799	1.0	10343	1	-0.061453	0.53187	0.56133	0.961946	9984	1	-0.061453
PRPH	3	0.58768	0.63799	1.0	10344	1	0.1663	0.27324	0.35859	0.91976	6651	2	0.1663
CRYBB2	3	0.5877	0.63799	1.0	10345	1	0.16602	0.23667	0.32231	0.915131	6033	2	0.16602
LIPN	4	0.58778	0.63799	1.0	10346	1	0.0078919	0.059102	0.10632	0.797829	2250	1	0.0078919
MTHFD2L	4	0.58781	0.638	1.0	10347	1	0.071106	0.23749	0.32309	0.915131	6045	1	0.071106
TBC1D20	3	0.58783	0.638	1.0	10348	1	-0.10111	0.95594	0.94494	0.993803	16270	0	-0.10111
PLIN4	4	0.58785	0.638	1.0	10349	1	-0.0073754	0.61135	0.61441	0.964735	10888	1	-0.0073754
ZNF568	5	0.58787	0.638	1.0	10350	1	-0.025451	0.90245	0.88204	0.989673	15270	0	-0.025451
CLPTM1	4	0.58788	0.638	1.0	10351	1	0.11499	0.24673	0.33063	0.918103	6185	2	0.11499
STEAP3	5	0.5879	0.638	1.0	10352	1	-0.011342	0.80727	0.78375	0.981182	13686	1	-0.011342
CACNG7	3	0.58791	0.638	1.0	10353	1	-0.074865	0.8749	0.85195	0.984931	14809	0	-0.074865
QPRT	3	0.58796	0.638	1.0	10354	1	0.16369	0.18524	0.26224	0.87862	5121	2	0.16369
JOSD2	4	0.58798	0.638	1.0	10355	1	-0.069967	0.95509	0.94395	0.993803	16252	0	-0.069967
CCDC114	3	0.58804	0.638	1.0	10356	1	-0.027392	0.5712	0.58989	0.964735	10422	1	-0.027392
PPCDC	3	0.58817	0.638	1.0	10357	1	-0.01589	0.37506	0.4431	0.931838	8127	1	-0.01589
CARM1	3	0.58838	0.638	1.0	10358	1	0.57159	0.018193	0.034607	0.590428	1012	2	0.57159
PAMR1	3	0.58848	0.638	1.0	10359	1	-0.045712	0.85972	0.83661	0.984609	14547	0	-0.045712
SF3B4	4	0.58858	0.638	1.0	10360	1	0.32156	0.02988	0.058378	0.70744	1415	3	0.32156
NUP37	3	0.58869	0.638	1.0	10361	1	0.25835	0.015784	0.03081	0.568051	931	2	0.25835
AKAP4	3	0.58871	0.638	1.0	10362	1	0.055148	0.24694	0.33131	0.918244	6191	2	0.055148
MORF4L2	2	0.58876	0.638	1.0	10363	0	0.042105	0.53467	0.56203	0.961946	10018	1	0.042105
CFHR4	2	0.58882	0.638	1.0	10364	0	-0.10183	0.82461	0.80561	0.984303	13964	0	-0.10183
IPO13	5	0.58894	0.638	1.0	10365	1	0.18915	0.0039905	0.0055394	0.25943	367	3	0.18915
MYO18B	3	0.58902	0.638	1.0	10366	1	-0.031551	0.8759	0.85334	0.984931	14828	0	-0.031551
REXO1	4	0.58903	0.638	1.0	10367	1	0.16749	0.035351	0.06899	0.746351	1583	2	0.16749
ZACN	4	0.58907	0.638	1.0	10368	1	0.37933	0.034655	0.06784	0.745087	1562	3	0.37933
OR4B1	2	0.58908	0.638	1.0	10369	0	0.25258	0.16215	0.23695	0.857434	4724	1	0.25258
SLC9A7	4	0.5891	0.638	1.0	10370	1	0.21766	0.071246	0.12138	0.800993	2572	3	0.21766
HEG1	4	0.58913	0.638	1.0	10371	1	0.20182	0.035698	0.069435	0.746351	1593	2	0.20182
ZMAT2	4	0.58919	0.63826	1.0	10372	1	0.25502	0.079592	0.13317	0.800993	2818	3	0.25502
CCDC112	8	0.58924	0.63826	1.0	10373	1	0.02373	0.79296	0.7694	0.978994	13471	2	0.02373
PTDSS2	3	0.58934	0.63826	1.0	10374	1	-0.15157	0.94057	0.92613	0.99208	15993	0	-0.15157
FTSJD1	2	0.58938	0.63826	1.0	10375	0	0.065981	0.48942	0.52808	0.950468	9528	1	0.065981
BAG2	4	0.58942	0.63826	1.0	10376	1	0.040434	0.51446	0.54563	0.954638	9800	1	0.040434
VIT	3	0.58944	0.63827	1.0	10377	1	0.081876	0.1812	0.25843	0.876633	5042	2	0.081876
GPR141	2	0.58944	0.63827	1.0	10378	0	-0.0046915	0.66927	0.6621	0.970143	11652	0	-0.0046915
BAP1	4	0.58955	0.63827	1.0	10379	1	0.080132	0.0090521	0.016196	0.444122	628	2	0.080132
C6orf211	3	0.58988	0.63877	1.0	10380	1	0.059437	0.75868	0.73595	0.97748	12905	0	0.059437
STARD3	4	0.5899	0.6389	1.0	10381	1	0.067526	0.22111	0.30371	0.905142	5761	2	0.067526
PRPF4B	3	0.58998	0.6389	1.0	10382	1	0.23528	0.20637	0.28721	0.89442	5490	2	0.23528
HEATR5B	2	0.58998	0.6389	1.0	10383	0	-0.044973	0.7955	0.77192	0.979784	13502	0	-0.044973
UBTD1	3	0.59009	0.6389	1.0	10384	1	-0.053212	0.92994	0.91339	0.990189	15803	0	-0.053212
ZNF20	2	0.59024	0.6389	1.0	10385	0	0.0036725	0.50377	0.53872	0.953396	9683	1	0.0036725
CDC20	4	0.59031	0.63901	1.0	10386	1	0.17831	0.088019	0.14445	0.810976	3050	3	0.17831
TRERF1	4	0.59041	0.63901	1.0	10387	1	-0.030357	0.65247	0.64802	0.970143	11414	1	-0.030357
ADAT3	2	0.59054	0.63901	1.0	10388	0	0.17519	0.15307	0.23021	0.857434	4544	1	0.17519
RAB10	2	0.59066	0.63901	1.0	10389	0	-0.011819	0.72309	0.70566	0.974802	12401	0	-0.011819
SRSF5	4	0.59067	0.63901	1.0	10390	1	0.16219	0.099213	0.15917	0.815256	3340	3	0.16219
PITX1	4	0.59076	0.63901	1.0	10391	1	0.087944	0.14525	0.22064	0.857434	4402	1	0.087944
GALNS	4	0.59082	0.63901	1.0	10392	1	-0.0014873	0.64616	0.64222	0.970143	11323	1	-0.0014873
OR8D4	2	0.59084	0.63901	1.0	10393	0	-0.066516	0.78083	0.75892	0.97748	13277	0	-0.066516
MCM10	3	0.59086	0.63901	1.0	10394	1	-0.090215	0.76004	0.73823	0.97748	12934	0	-0.090215
KIF1A	2	0.59096	0.63901	1.0	10395	0	-0.023681	0.77251	0.74987	0.97748	13137	0	-0.023681
KIAA1107	3	0.59109	0.63901	1.0	10396	1	0.12319	0.19431	0.27231	0.885915	5274	2	0.12319
WDR46	3	0.59122	0.63902	1.0	10397	1	0.16197	0.19355	0.27202	0.885915	5255	2	0.16197
PRPH2	4	0.59124	0.63902	1.0	10398	1	0.040361	0.13326	0.20681	0.846754	4189	1	0.040361
ZNF521	3	0.59125	0.63902	1.0	10399	1	-0.046254	0.67236	0.66496	0.970143	11697	1	-0.046254
ATP4A	4	0.5913	0.63902	1.0	10400	1	0.038302	0.25582	0.34126	0.91976	6361	1	0.038302
TMED7-TICAM2	2	0.59154	0.6391	1.0	10401	0	0.00020684	0.65754	0.65193	0.970143	11486	0	0.00020684
PPP1R1A	4	0.59162	0.6391	1.0	10402	1	-0.046707	0.54952	0.5747	0.964735	10179	1	-0.046707
VTI1B	3	0.59168	0.6391	1.0	10403	1	-0.043297	0.36446	0.43505	0.931838	7979	1	-0.043297
GPR108	3	0.59171	0.6391	1.0	10404	1	0.16645	0.23856	0.32357	0.915131	6058	2	0.16645
SYPL1	6	0.59171	0.6391	1.0	10405	1	0.06124	0.34675	0.42014	0.927882	7751	3	0.06124
C12orf35	3	0.59179	0.6391	1.0	10406	1	-0.22909	0.96819	0.95929	0.995349	16521	0	-0.22909
RNF17	2	0.59186	0.63935	1.0	10407	0	-0.069491	0.83118	0.8119	0.984303	14084	0	-0.069491
ATP6V0B	8	0.5921	0.63935	1.0	10408	1	0.021043	0.48199	0.52356	0.949446	9444	2	0.021043
CLDN10	4	0.59213	0.63935	1.0	10409	1	0.50193	0.0002734	0.00035383	0.073727	81	3	0.50193
ZNF420	4	0.5922	0.63935	1.0	10410	1	0.014015	0.68746	0.67462	0.970143	11901	1	0.014015
CTSC	7	0.59221	0.63935	1.0	10411	2	-0.019514	0.20548	0.2845	0.893065	5470	2	-0.019514
TAF10	4	0.59223	0.63958	1.0	10412	1	0.1534	0.09837	0.15874	0.815256	3312	3	0.1534
MS4A3	4	0.59229	0.63958	1.0	10413	1	0.12107	0.096585	0.15724	0.815256	3282	2	0.12107
SNRNP70	2	0.5923	0.63958	1.0	10414	0	0.23081	0.25499	0.341	0.91976	6347	1	0.23081
AC004381.6	4	0.59239	0.63958	1.0	10415	1	0.00076921	0.67153	0.66395	0.970143	11686	1	0.00076921
CPNE3	3	0.59271	0.64023	1.0	10416	1	0.13545	0.21284	0.29448	0.899746	5605	2	0.13545
OR2AG2	2	0.59284	0.64023	1.0	10417	0	0.08786	0.43754	0.4981	0.944115	8988	1	0.08786
C17orf64	4	0.59318	0.64048	1.0	10418	1	0.21489	0.03637	0.071551	0.75997	1614	3	0.21489
OR2V1	2	0.59319	0.64049	1.0	10419	0	-0.032526	0.7659	0.74416	0.97748	13025	0	-0.032526
ITLN2	3	0.59325	0.64049	1.0	10420	1	0.11109	0.22972	0.31482	0.912739	5920	2	0.11109
PRKD3	4	0.59344	0.64084	1.0	10421	1	0.028433	0.77616	0.75413	0.97748	13190	1	0.028433
PRAF2	4	0.59356	0.64155	1.0	10422	1	-0.01833	0.6602	0.65378	0.970143	11520	1	-0.01833
SHH	4	0.59398	0.64204	1.0	10423	1	0.11216	0.2355	0.32163	0.915131	6020	2	0.11216
ADSS	4	0.59404	0.64204	1.0	10424	1	0.073868	0.18612	0.26409	0.879075	5132	1	0.073868
KATNAL1	3	0.5941	0.64204	1.0	10425	1	0.12306	0.65665	0.65181	0.970143	11471	1	0.12306
ZNF451	3	0.59413	0.64204	1.0	10426	1	-0.08784	0.93003	0.91344	0.990189	15807	0	-0.08784
MFAP5	2	0.59417	0.64204	1.0	10427	0	0.19986	0.2238	0.30887	0.908953	5810	1	0.19986
ADAMTS19	2	0.59419	0.64204	1.0	10428	0	0.15647	0.11126	0.17847	0.832655	3664	1	0.15647
CDT1	4	0.5942	0.64204	1.0	10429	1	-0.12492	0.96136	0.95074	0.993803	16385	0	-0.12492
CRYZL1	4	0.59433	0.64204	1.0	10430	1	0.017482	0.70084	0.68575	0.971441	12095	1	0.017482
ZNF273	4	0.59436	0.64204	1.0	10431	1	0.5529	0.11578	0.1866	0.839266	3794	3	0.5529
ZSCAN23	3	0.59449	0.64253	1.0	10432	1	0.072429	0.6817	0.67099	0.970143	11816	1	0.072429
CYB5RL	5	0.59454	0.64253	1.0	10433	1	-0.16152	0.79817	0.77546	0.979784	13551	1	-0.16152
PIGO	2	0.59455	0.64253	1.0	10434	0	0.058995	0.3628	0.43296	0.931838	7963	1	0.058995
SERINC4	3	0.59459	0.64254	1.0	10435	1	0.12275	0.25357	0.33924	0.91976	6317	1	0.12275
EPX	3	0.59464	0.64254	1.0	10436	1	-0.06633	0.76936	0.74737	0.97748	13087	0	-0.06633
ZZEF1	4	0.59464	0.64254	1.0	10437	1	-0.038554	0.74672	0.72661	0.977129	12743	1	-0.038554
NES	3	0.59474	0.64254	1.0	10438	1	-0.020204	0.076723	0.12881	0.800993	2729	1	-0.020204
TOP1	2	0.59475	0.64254	1.0	10439	0	0.074091	0.23358	0.3194	0.914878	5993	1	0.074091
C18orf62	2	0.59479	0.64254	1.0	10440	0	-0.055271	0.8109	0.78778	0.982933	13738	0	-0.055271
TRIM15	4	0.59502	0.64255	1.0	10441	1	-0.036033	0.76701	0.7453	0.97748	13050	1	-0.036033
CCNJ	3	0.59503	0.64255	1.0	10442	1	-0.048941	0.92427	0.90705	0.990189	15684	0	-0.048941
NFKBIE	3	0.59515	0.64255	1.0	10443	1	-0.066758	0.70526	0.68876	0.971847	12151	1	-0.066758
PPIH	4	0.59537	0.64257	1.0	10444	1	0.19845	0.13076	0.20312	0.840633	4139	2	0.19845
SSTR1	2	0.59552	0.64257	1.0	10445	0	-0.050806	0.77819	0.75642	0.97748	13236	0	-0.050806
PRMT1	3	0.59554	0.64257	1.0	10446	1	0.27762	0.0698	0.11948	0.800993	2526	2	0.27762
RPS6KA6	2	0.5956	0.64257	1.0	10447	0	-0.090734	0.79104	0.76684	0.978428	13438	0	-0.090734
AKAP3	4	0.59594	0.64305	1.0	10448	1	0.12615	0.21752	0.2994	0.901524	5699	2	0.12615
WWP2	12	0.59599	0.64305	1.0	10449	3	0.13392	0.098809	0.15875	0.815256	3330	6	0.13392
DYNLL1	3	0.5961	0.64305	1.0	10450	1	0.68462	0.026979	0.050925	0.665029	1315	2	0.68462
BUD31	4	0.59623	0.64306	1.0	10451	1	-0.17239	0.91802	0.89924	0.990189	15544	0	-0.17239
CYR61	5	0.59624	0.64306	1.0	10452	1	0.11917	0.12385	0.19755	0.839266	3996	3	0.11917
UMODL1	6	0.59626	0.64329	1.0	10453	1	0.25376	0.0050807	0.0073605	0.295084	434	4	0.25376
TMEM14A	4	0.59629	0.64329	1.0	10454	1	-0.055766	0.19066	0.26744	0.882132	5203	1	-0.055766
PIAS4	3	0.59631	0.64329	1.0	10455	1	0.11297	0.71284	0.69635	0.973165	12262	1	0.11297
PQLC3	4	0.59632	0.64329	1.0	10456	1	0.012762	0.35632	0.42685	0.929655	7875	1	0.012762
PPIF	3	0.59633	0.64329	1.0	10457	1	-0.016554	0.84794	0.82544	0.984303	14362	0	-0.016554
ARHGEF33	2	0.59643	0.64329	1.0	10458	0	-0.00032201	0.61995	0.61859	0.965179	10992	0	-0.00032201
TPST1	4	0.59654	0.64379	1.0	10459	1	0.18759	0.10407	0.16521	0.81642	3470	2	0.18759
NCF4	4	0.59661	0.64379	1.0	10460	1	0.04011	0.62937	0.62649	0.968392	11091	1	0.04011
RNASEK	4	0.59667	0.64379	1.0	10461	1	0.11	0.84732	0.82537	0.984303	14351	0	0.11
ATP8B2	3	0.59687	0.64379	1.0	10462	1	-0.097754	0.31053	0.38947	0.924042	7215	1	-0.097754
C22orf15	3	0.59689	0.64379	1.0	10463	1	0.32683	0.12368	0.19752	0.839266	3989	2	0.32683
PTPDC1	4	0.59692	0.64379	1.0	10464	1	-0.0045943	0.82242	0.80413	0.984303	13916	0	-0.0045943
ARIH1	4	0.59702	0.64379	1.0	10465	1	0.41699	0.0069375	0.010711	0.36021	515	2	0.41699
SYNPO2	5	0.59726	0.6445	1.0	10466	1	0.093535	0.13342	0.20684	0.846754	4192	3	0.093535
OR11G2	2	0.59727	0.6445	1.0	10467	0	0.092233	0.57286	0.59104	0.964735	10448	1	0.092233
SLC25A20	2	0.59729	0.6445	1.0	10468	0	0.023897	0.61822	0.61761	0.964735	10971	0	0.023897
HES2	3	0.5974	0.6445	1.0	10469	1	0.040404	0.37847	0.44628	0.931838	8171	1	0.040404
C9orf96	3	0.59753	0.6445	1.0	10470	1	0.018773	0.59812	0.60558	0.964735	10736	1	0.018773
CRYAB	4	0.59755	0.6445	1.0	10471	1	-0.045679	0.89357	0.8701	0.986866	15119	0	-0.045679
KIAA1210	2	0.5976	0.6445	1.0	10472	0	0.14206	0.1124	0.1798	0.833394	3704	1	0.14206
CARD10	4	0.59762	0.6445	1.0	10473	1	0.13456	0.15012	0.2281	0.857434	4495	2	0.13456
OR5M9	2	0.59798	0.64555	1.0	10474	0	-0.010837	0.70386	0.68758	0.971441	12137	0	-0.010837
GATA4	3	0.59802	0.64555	1.0	10475	1	0.071748	0.69315	0.67977	0.971441	11983	1	0.071748
ISCA2	2	0.59808	0.64555	1.0	10476	0	0.54762	0.007306	0.011443	0.367221	539	1	0.54762
XPOT	2	0.5981	0.64564	1.0	10477	0	0.010499	0.71707	0.69985	0.973165	12318	0	0.010499
HYI	4	0.59828	0.64617	1.0	10478	1	0.0074981	0.51249	0.54446	0.953879	9768	1	0.0074981
OR2G2	3	0.59837	0.64617	1.0	10479	1	-0.017955	0.11464	0.18406	0.839266	3763	1	-0.017955
SMU1	3	0.5985	0.64617	1.0	10481	1	-0.069908	0.7466	0.72616	0.977129	12738	0	-0.069908
PCNXL2	4	0.5985	0.64617	1.0	10480	1	-0.083987	0.87165	0.84883	0.984931	14748	0	-0.083987
FXYD1	4	0.59853	0.64617	1.0	10482	1	0.15371	0.366	0.43554	0.931838	7996	2	0.15371
ETV3	10	0.59858	0.64617	1.0	10483	1	0.10951	0.048565	0.09303	0.797829	1970	5	0.10951
L3MBTL1	6	0.59868	0.64617	1.0	10484	1	0.17433	0.11429	0.1838	0.8391	3757	4	0.17433
FBXO11	4	0.59878	0.64617	1.0	10485	1	-0.051803	0.49638	0.53336	0.952214	9596	1	-0.051803
FAM19A2	4	0.59881	0.64617	1.0	10486	1	-0.025686	0.27885	0.36276	0.91976	6749	1	-0.025686
GOLGA3	3	0.59891	0.64617	1.0	10488	1	-0.086387	0.95569	0.94471	0.993803	16261	0	-0.086387
LPA	2	0.59891	0.64617	1.0	10487	0	0.026817	0.53375	0.56203	0.961946	10008	1	0.026817
C2CD4B	2	0.59895	0.64617	1.0	10489	0	-0.084469	0.85313	0.82958	0.984303	14437	0	-0.084469
FBXO25	3	0.59896	0.64617	1.0	10490	1	-0.10992	0.94925	0.93726	0.993803	16140	0	-0.10992
PTX3	6	0.59898	0.64617	1.0	10491	1	0.032204	0.56364	0.58444	0.964735	10341	2	0.032204
PPAPDC2	2	0.59901	0.64617	1.0	10492	0	-0.082773	0.8601	0.83677	0.984609	14556	0	-0.082773
LANCL3	3	0.59901	0.64617	1.0	10493	1	0.041915	0.60097	0.60781	0.964735	10769	1	0.041915
REN	5	0.59911	0.6462	1.0	10494	1	0.051352	0.086827	0.14163	0.803342	3020	2	0.051352
PDZK1IP1	3	0.59919	0.6467	1.0	10495	1	0.050763	0.63327	0.63103	0.968392	11142	1	0.050763
C12orf66	4	0.59922	0.6467	1.0	10496	1	0.023322	0.29089	0.37251	0.920831	6929	2	0.023322
ZNF793	3	0.59924	0.6467	1.0	10497	1	-0.054718	0.84658	0.82529	0.984303	14338	0	-0.054718
CDC73	3	0.59932	0.64694	1.0	10498	1	0.12234	0.63769	0.63415	0.968392	11212	1	0.12234
SPDYA	2	0.59938	0.64695	1.0	10499	0	0.073773	0.43571	0.4965	0.944115	8975	1	0.073773
KCNH6	3	0.59952	0.64695	1.0	10500	1	0.022589	0.48885	0.52756	0.949845	9524	1	0.022589
LPAR4	2	0.59966	0.64695	1.0	10501	0	-0.13732	0.8255	0.80691	0.984303	13986	0	-0.13732
MTUS2	8	0.59984	0.64697	1.0	10502	2	0.1498	0.076103	0.12703	0.800993	2712	4	0.1498
WNT4	4	0.59985	0.64697	1.0	10504	1	0.19379	0.04751	0.09168	0.797829	1942	2	0.19379
NUBP2	3	0.59985	0.64697	1.0	10503	1	0.25111	0.18479	0.26129	0.876633	5117	2	0.25111
BBS2	3	0.59995	0.64698	1.0	10505	1	0.13947	0.22562	0.30965	0.908953	5846	2	0.13947
PI4K2B	4	0.60001	0.64698	1.0	10506	1	0.18859	0.37837	0.44577	0.931838	8167	1	0.18859
OR1J4	2	0.60003	0.64698	1.0	10507	0	0.065893	0.51344	0.54448	0.953879	9784	1	0.065893
NINL	4	0.60007	0.64698	1.0	10508	1	-0.016616	0.17472	0.25182	0.875362	4940	1	-0.016616
PPY	3	0.60018	0.64699	1.0	10509	1	0.095517	0.27326	0.35859	0.91976	6652	2	0.095517
