id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ttpa	4	0.33822	0.48765	1.0	9098	1	0.47622	0.38512	0.3848	1.0	7051	0	0.47622
Dnajc8	3	0.33826	0.46806	1.0	9099	1	-0.42689	0.28198	0.28167	1.0	5153	0	-0.42689
Olfr463	4	0.33831	0.48774	1.0	9100	2	-0.064275	0.32457	0.32405	1.0	5942	0	-0.064275
Tanc2	4	0.33838	0.48781	1.0	9101	2	-0.057571	0.54826	0.54775	1.0	10096	0	-0.057571
Kmt5b	4	0.3384	0.48783	1.0	9102	2	-0.25945	0.36008	0.35969	1.0	6583	0	-0.25945
Irx2	4	0.33847	0.4879	1.0	9103	2	-0.34694	0.47855	0.47834	1.0	8778	0	-0.34694
Sp110	4	0.3385	0.48793	1.0	9104	2	-0.24187	0.6783	0.67812	1.0	12508	0	-0.24187
Gm4787	4	0.33873	0.48818	1.0	9105	2	-0.27043	0.85325	0.85309	1.0	15875	0	-0.27043
Arxes1	4	0.33874	0.48818	1.0	9106	1	0.72126	0.020159	0.037684	0.987091	718	1	0.72126
Ttc16	4	0.3388	0.48824	1.0	9107	2	-0.25485	0.24959	0.2514	1.0	4578	1	-0.25485
Aqr	2	0.33884	0.37433	0.992301	9108	1	-0.5961	0.52006	0.52035	1.0	9543	0	-0.5961
Cpsf4l	4	0.33893	0.48839	1.0	9109	1	-0.24051	0.9338	0.93387	1.0	17554	0	-0.24051
Cnep1r1	4	0.33894	0.48839	1.0	9110	2	-0.23955	0.54518	0.54466	1.0	10038	0	-0.23955
Gar1	2	0.33896	0.37442	0.992301	9111	1	-0.5961	0.26476	0.26473	1.0	4843	0	-0.5961
Prdx2	4	0.33899	0.48844	1.0	9112	2	-0.19198	0.83225	0.83216	1.0	15437	0	-0.19198
Hoxc6	4	0.33902	0.48846	1.0	9113	2	-0.13203	0.3636	0.36324	1.0	6645	0	-0.13203
Krt26	4	0.33907	0.48852	1.0	9114	1	0.20556	0.57109	0.57055	1.0	10519	0	0.20556
Dcun1d2	4	0.33913	0.48857	1.0	9115	1	0.30542	0.62382	0.62358	1.0	11509	0	0.30542
Ropn1l	4	0.33935	0.48878	1.0	9116	2	-0.13597	0.27078	0.27137	1.0	4962	1	-0.13597
Fam83a	4	0.33939	0.48882	1.0	9117	2	-0.38181	0.6039	0.60356	1.0	11119	0	-0.38181
Gata1	4	0.33942	0.48885	1.0	9118	2	0.022362	0.095477	0.11722	1.0	2105	1	0.022362
Ppp6r2	4	0.33944	0.48886	1.0	9119	2	-0.42072	0.45054	0.45027	1.0	8261	0	-0.42072
Atp6ap1	4	0.33958	0.489	1.0	9120	2	-0.34082	0.92857	0.92874	1.0	17443	0	-0.34082
Hid1	4	0.33961	0.48903	1.0	9121	2	-0.50796	0.81142	0.81133	1.0	15053	0	-0.50796
Abcc8	4	0.33963	0.48905	1.0	9122	2	-0.4419	0.94967	0.94968	1.0	17915	0	-0.4419
V1ra8	4	0.33966	0.48908	1.0	9123	2	-0.40212	0.72092	0.72065	1.0	13342	0	-0.40212
Hint2	4	0.33966	0.48908	1.0	9124	1	0.24993	0.53025	0.52979	1.0	9748	0	0.24993
1110008F13Rik	4	0.33966	0.48908	1.0	9125	1	0.72436	0.31839	0.31797	1.0	5822	0	0.72436
Olfr235	4	0.3398	0.48922	1.0	9126	1	0.47867	0.71596	0.7156	1.0	13255	0	0.47867
Emc1	2	0.33988	0.37513	0.992301	9127	1	-0.5961	0.48199	0.48224	1.0	8830	0	-0.5961
Tead4	4	0.33988	0.4893	1.0	9128	2	0.17823	0.21468	0.21925	1.0	3992	1	0.17823
Nr1h2	4	0.33998	0.4894	1.0	9129	2	-0.47107	0.89763	0.89755	1.0	16799	0	-0.47107
Mpeg1	4	0.34011	0.48953	1.0	9130	2	-0.13504	0.78759	0.78742	1.0	14574	0	-0.13504
Vrk3	4	0.34017	0.48959	1.0	9131	2	-0.038887	0.53922	0.53876	1.0	9920	0	-0.038887
Atp6v1b2	1	0.34018	0.34029	0.98472	9132	1	-0.5961	0.65982	0.65988	1.0	12175	0	-0.5961
Nipsnap1	4	0.34022	0.48964	1.0	9133	2	-0.5147	0.21732	0.22164	1.0	4039	1	-0.5147
Ctsf	4	0.34031	0.48974	1.0	9134	2	-0.2786	0.3967	0.39649	1.0	7278	0	-0.2786
Wdr59	4	0.34034	0.48975	1.0	9135	2	-0.19488	0.41112	0.41092	1.0	7541	0	-0.19488
Gml2	4	0.34039	0.48981	1.0	9136	1	0.2583	0.6138	0.61351	1.0	11314	0	0.2583
Ankrd17	4	0.34039	0.48981	1.0	9137	1	0.073275	0.82376	0.8237	1.0	15280	0	0.073275
Faap20	4	0.3405	0.48991	1.0	9138	2	-0.46165	0.24503	0.24713	1.0	4508	1	-0.46165
1700019O17Rik	4	0.3407	0.4901	1.0	9139	2	-0.24854	0.61652	0.61624	1.0	11379	0	-0.24854
P2ry14	4	0.34076	0.49016	1.0	9140	2	0.22459	0.33043	0.32995	1.0	6041	0	0.22459
G6pc3	4	0.34082	0.49021	1.0	9141	1	0.30868	0.51027	0.50983	1.0	9371	0	0.30868
Hcn3	4	0.341	0.49038	1.0	9142	2	-0.49221	0.82408	0.82403	1.0	15285	0	-0.49221
Ntpcr	4	0.34112	0.4905	1.0	9143	2	-0.12969	0.55575	0.5552	1.0	10239	0	-0.12969
2700062C07Rik	2	0.34113	0.37611	0.992652	9144	1	-0.5961	0.38845	0.38834	1.0	7117	0	-0.5961
Cutal	4	0.34113	0.49051	1.0	9145	1	0.37894	0.68782	0.6876	1.0	12708	0	0.37894
S100a4	4	0.34121	0.4906	1.0	9146	1	0.30269	0.78119	0.78098	1.0	14450	0	0.30269
Dnajb13	4	0.34125	0.49064	1.0	9147	1	-0.054674	0.32265	0.32214	1.0	5905	0	-0.054674
Kbtbd4	4	0.34126	0.49065	1.0	9148	2	-0.35094	0.7634	0.76309	1.0	14130	0	-0.35094
Atf7ip2	4	0.34128	0.49069	1.0	9149	2	-0.063894	0.40486	0.40465	1.0	7429	0	-0.063894
1700007K13Rik	4	0.34137	0.49076	1.0	9150	1	-0.096988	0.51662	0.51622	1.0	9489	0	-0.096988
Spint4	4	0.34138	0.49077	1.0	9151	2	-0.408	0.35418	0.35372	1.0	6479	0	-0.408
Cyp7a1	4	0.34149	0.49089	1.0	9152	2	-0.3091	0.8562	0.85604	1.0	15941	0	-0.3091
Rfc3	3	0.34151	0.46969	1.0	9153	1	-0.26541	0.82085	0.82083	1.0	15210	0	-0.26541
Prr32	4	0.34152	0.49091	1.0	9154	2	-0.20757	0.055301	0.085137	1.0	1547	1	-0.20757
Pik3r4	2	0.34152	0.37639	0.992652	9155	1	-0.5961	0.1067	0.10774	1.0	2278	1	-0.5961
Pdlim3	4	0.34153	0.49092	1.0	9156	1	-0.13092	0.8574	0.85723	1.0	15960	0	-0.13092
Sorcs1	4	0.34161	0.49099	1.0	9157	2	0.12857	0.18761	0.19508	1.0	3551	1	0.12857
Fpr1	4	0.34164	0.49102	1.0	9158	1	-0.084678	0.80065	0.80052	1.0	14831	0	-0.084678
Nap1l2	4	0.34164	0.49102	1.0	9159	1	0.32011	0.74213	0.74175	1.0	13734	0	0.32011
Ccdc92	4	0.34171	0.49108	1.0	9160	2	-0.2214	0.85036	0.85017	1.0	15820	0	-0.2214
Taar7e	4	0.34173	0.4911	1.0	9161	2	0.16512	0.30628	0.30575	1.0	5590	1	0.16512
Ostm1	4	0.34176	0.49113	1.0	9162	1	0.21203	0.48748	0.48721	1.0	8947	0	0.21203
Abca5	4	0.34188	0.49124	1.0	9163	1	0.056831	0.85353	0.85336	1.0	15882	0	0.056831
Eef1a1	1	0.34193	0.34209	0.985037	9164	1	-0.5961	0.65807	0.65813	1.0	12142	0	-0.5961
Pik3c2a	4	0.34194	0.49131	1.0	9165	2	0.24723	0.03057	0.055195	1.0	1015	2	0.24723
Pgm3	1	0.34196	0.34212	0.985037	9166	1	-0.5961	0.65804	0.6581	1.0	12140	0	-0.5961
Gmnc	4	0.342	0.49135	1.0	9167	1	-0.019454	0.2308	0.23395	1.0	4264	1	-0.019454
9130008F23Rik	4	0.34209	0.49146	1.0	9168	2	-0.19147	0.55965	0.5591	1.0	10317	0	-0.19147
Ppp1r12b	4	0.34218	0.49154	1.0	9169	2	0.17615	0.39597	0.39576	1.0	7263	0	0.17615
Rps27	2	0.3422	0.37693	0.992879	9170	1	-0.5961	0.74394	0.74375	1.0	13771	0	-0.5961
Slurp2	4	0.34223	0.49159	1.0	9171	1	0.14612	0.85515	0.85497	1.0	15913	0	0.14612
Pgf	4	0.3423	0.49166	1.0	9172	2	0.0039502	0.1382	0.15253	1.0	2752	1	0.0039502
4921501E09Rik	4	0.34231	0.49167	1.0	9173	1	0.50653	0.44968	0.44944	1.0	8244	0	0.50653
Hmga2	4	0.34237	0.49173	1.0	9174	2	-0.28442	0.89811	0.89804	1.0	16813	0	-0.28442
Vmn1r237	4	0.34239	0.49175	1.0	9175	2	-0.2026	0.73564	0.73522	1.0	13617	0	-0.2026
Ramp3	4	0.34239	0.49175	1.0	9176	2	-0.51423	0.42627	0.42602	1.0	7807	0	-0.51423
Olfr510	4	0.34264	0.49199	1.0	9177	1	-0.2789	0.52272	0.52232	1.0	9591	0	-0.2789
Dhrs11	4	0.34264	0.49199	1.0	9178	2	0.018075	0.01889	0.035468	0.983538	678	1	0.018075
Dicer1	4	0.34264	0.49199	1.0	9179	2	-0.032667	0.43384	0.4336	1.0	7952	0	-0.032667
Rtl1	4	0.34264	0.49199	1.0	9180	2	-0.48234	0.61127	0.61092	1.0	11261	0	-0.48234
Rabl2	4	0.34268	0.49203	1.0	9181	2	-0.010454	0.15014	0.1626	1.0	2942	1	-0.010454
Calcoco1	4	0.34291	0.49225	1.0	9182	2	0.23583	0.16402	0.17456	1.0	3178	1	0.23583
Wnk3	4	0.34294	0.49227	1.0	9183	2	-0.45434	0.40859	0.40834	1.0	7494	0	-0.45434
Exosc8	1	0.34299	0.3432	0.985037	9184	1	-0.5961	0.65701	0.65707	1.0	12113	0	-0.5961
Mfsd1	4	0.34305	0.49239	1.0	9185	2	-0.47326	0.93693	0.937	1.0	17623	0	-0.47326
Slc4a11	4	0.34315	0.49247	1.0	9186	2	-0.26468	0.16463	0.17511	1.0	3187	1	-0.26468
Nell1	4	0.34317	0.4925	1.0	9187	1	-0.085518	0.45715	0.45693	1.0	8381	0	-0.085518
Psen2	4	0.34317	0.4925	1.0	9188	2	-0.094028	0.53293	0.53242	1.0	9797	0	-0.094028
Aox1	4	0.34325	0.49257	1.0	9189	1	-0.097718	0.82308	0.82302	1.0	15266	0	-0.097718
Mfsd8	4	0.34329	0.49261	1.0	9190	2	-0.46203	0.96735	0.96736	1.0	18313	0	-0.46203
BC061237	1	0.34335	0.34357	0.985037	9191	1	-0.5961	0.65665	0.6567	1.0	12104	0	-0.5961
Syn1	4	0.34341	0.49272	1.0	9192	1	0.22516	0.41483	0.41462	1.0	7615	0	0.22516
4931440F15Rik	4	0.34345	0.49275	1.0	9193	1	0.14895	0.64501	0.64478	1.0	11895	0	0.14895
Grin3a	4	0.34369	0.49299	1.0	9194	2	-0.41836	0.41669	0.41649	1.0	7652	0	-0.41836
Vmn1r201	4	0.34372	0.49302	1.0	9195	2	-0.02091	0.28336	0.28349	1.0	5171	1	-0.02091
Phf10	4	0.34374	0.49304	1.0	9196	2	-0.22091	0.48862	0.48833	1.0	8964	0	-0.22091
Sgpl1	4	0.34383	0.49314	1.0	9197	2	-0.09979	0.47402	0.4738	1.0	8689	0	-0.09979
Cyp2c38	4	0.34384	0.49314	1.0	9198	1	0.29749	0.54205	0.54158	1.0	9970	0	0.29749
Rgs10	4	0.34402	0.49332	1.0	9199	2	-0.25794	0.86442	0.86426	1.0	16118	0	-0.25794
Apol7b	4	0.34427	0.49357	1.0	9200	2	-0.052533	0.3901	0.38982	1.0	7152	0	-0.052533
Amigo2	4	0.34438	0.49368	1.0	9201	2	0.0050733	0.014704	0.028308	0.945536	558	1	0.0050733
Klrc3	4	0.3444	0.4937	1.0	9202	2	-0.10083	0.7557	0.75548	1.0	13990	0	-0.10083
Tmem126b	3	0.34451	0.47127	1.0	9203	1	-0.34184	0.83041	0.83038	1.0	15405	0	-0.34184
Ptp4a1	3	0.34451	0.47127	1.0	9204	1	-0.47565	0.94073	0.94086	1.0	17704	0	-0.47565
Brsk1	4	0.34457	0.49385	1.0	9205	2	-0.15507	0.53329	0.53277	1.0	9804	0	-0.15507
Yipf6	4	0.34458	0.49387	1.0	9206	1	0.12398	0.30354	0.30307	1.0	5537	1	0.12398
2610528J11Rik	4	0.34459	0.49388	1.0	9207	2	-0.44116	0.92705	0.92722	1.0	17417	0	-0.44116
Fabp6	4	0.34461	0.4939	1.0	9208	2	-0.20439	0.529	0.52858	1.0	9721	0	-0.20439
Pde5a	4	0.34466	0.49394	1.0	9209	2	-0.40675	0.24255	0.24485	1.0	4465	1	-0.40675
Taar5	4	0.3447	0.49398	1.0	9210	1	0.42963	0.46703	0.46676	1.0	8556	0	0.42963
Tln2	4	0.34478	0.49406	1.0	9211	1	0.2921	0.4632	0.46297	1.0	8489	0	0.2921
Acyp2	4	0.34483	0.49411	1.0	9212	2	-0.16551	0.53926	0.5388	1.0	9921	0	-0.16551
D230025D16Rik	4	0.34485	0.49413	1.0	9213	2	-0.16412	0.65473	0.65451	1.0	12070	0	-0.16412
Brwd1	4	0.34485	0.49413	1.0	9214	1	-0.01187	0.75168	0.75144	1.0	13907	0	-0.01187
Tnfrsf9	4	0.34497	0.49425	1.0	9215	2	-0.32092	0.23085	0.23398	1.0	4265	1	-0.32092
Mptx2	4	0.34509	0.49437	1.0	9216	1	0.04518	0.48144	0.48121	1.0	8821	0	0.04518
Wnt1	4	0.34511	0.49439	1.0	9217	2	0.43084	0.021533	0.039968	0.987091	763	2	0.43084
Pdgfc	4	0.34513	0.4944	1.0	9218	2	-0.14317	0.78511	0.78492	1.0	14520	0	-0.14317
Gm4871	4	0.34544	0.49471	1.0	9219	1	-0.078709	0.75291	0.75267	1.0	13934	0	-0.078709
Apex1	4	0.34544	0.49471	1.0	9220	2	-0.31574	0.46303	0.46282	1.0	8486	0	-0.31574
Acpp	4	0.34549	0.49476	1.0	9221	2	-0.10672	0.69511	0.69486	1.0	12853	0	-0.10672
Aurkaip1	4	0.34565	0.49493	1.0	9222	2	0.41621	0.0079857	0.016599	0.830382	371	2	0.41621
Fev	4	0.34571	0.49499	1.0	9223	1	0.2959	0.35264	0.35213	1.0	6446	0	0.2959
Cdh23	4	0.34587	0.49515	1.0	9224	2	-0.31633	0.099155	0.12013	1.0	2163	1	-0.31633
Slc27a3	4	0.34587	0.49516	1.0	9225	1	0.051246	0.8394	0.83924	1.0	15589	0	0.051246
Pard3b	4	0.34591	0.49519	1.0	9226	2	-0.41734	0.7761	0.77581	1.0	14359	0	-0.41734
Crisp3	4	0.34595	0.49523	1.0	9227	2	-0.42885	0.83331	0.8332	1.0	15462	0	-0.42885
Usp42	4	0.34603	0.49531	1.0	9228	2	-0.33395	0.53565	0.53514	1.0	9850	0	-0.33395
Cpt1a	4	0.3461	0.49538	1.0	9229	2	-0.049025	0.16355	0.17414	1.0	3170	1	-0.049025
Klhl28	4	0.34613	0.49541	1.0	9230	2	-0.18743	0.62255	0.62227	1.0	11490	0	-0.18743
Olfr720	4	0.34625	0.49554	1.0	9231	2	-0.27826	0.74497	0.74458	1.0	13792	0	-0.27826
Atp8b3	4	0.34627	0.49556	1.0	9232	2	-0.49785	0.7218	0.72154	1.0	13362	0	-0.49785
D1Ertd622e	4	0.3463	0.49559	1.0	9233	2	-0.15628	0.513	0.51254	1.0	9422	0	-0.15628
Lhx5	4	0.34634	0.49562	1.0	9234	1	0.47923	0.67239	0.6722	1.0	12402	0	0.47923
Ccl3	4	0.34634	0.49562	1.0	9235	2	-0.44258	0.81806	0.81795	1.0	15162	0	-0.44258
Gm136	4	0.34642	0.49569	1.0	9236	1	0.40475	0.047719	0.079087	1.0	1445	1	0.40475
Zkscan2	4	0.34649	0.49577	1.0	9237	1	0.10052	0.78722	0.78705	1.0	14567	0	0.10052
Olfr360	4	0.34653	0.4958	1.0	9238	2	0.088969	0.19962	0.20571	1.0	3737	1	0.088969
Olfr857	4	0.34657	0.49584	1.0	9239	1	0.24836	0.68899	0.68877	1.0	12737	0	0.24836
Slc1a3	4	0.3467	0.49596	1.0	9240	2	0.18576	0.21776	0.22205	1.0	4046	1	0.18576
Olfr464	4	0.34675	0.496	1.0	9241	1	-0.18035	0.83115	0.83112	1.0	15420	0	-0.18035
Daam1	4	0.34679	0.49605	1.0	9242	2	-0.07304	0.62539	0.62518	1.0	11531	0	-0.07304
Plin4	4	0.34686	0.49611	1.0	9243	2	0.15016	0.20121	0.20711	1.0	3761	1	0.15016
Cd300lf	4	0.34691	0.49616	1.0	9244	2	-0.51334	0.83298	0.83288	1.0	15453	0	-0.51334
Rab8b	4	0.34693	0.49618	1.0	9245	2	-0.38226	0.62354	0.62331	1.0	11506	0	-0.38226
Cactin	2	0.34694	0.38065	0.9949	9246	1	-0.5961	0.096351	0.097886	1.0	2121	1	-0.5961
Serpini2	4	0.34705	0.49631	1.0	9247	2	-0.22584	0.45108	0.45082	1.0	8274	0	-0.22584
Angptl6	4	0.34712	0.49638	1.0	9248	2	-0.37372	0.89221	0.89214	1.0	16689	0	-0.37372
Pvalb	4	0.34736	0.49662	1.0	9249	2	-0.524	0.89958	0.89956	1.0	16848	0	-0.524
Dhrs7b	3	0.3474	0.47277	1.0	9250	1	-0.2985	0.042513	0.058209	1.0	1374	1	-0.2985
Slc22a14	4	0.34741	0.49666	1.0	9251	2	-0.15733	0.047408	0.078836	1.0	1442	1	-0.15733
Gm13124	4	0.34743	0.49668	1.0	9252	2	-0.40431	0.89275	0.89266	1.0	16699	0	-0.40431
Slain2	4	0.34745	0.49671	1.0	9253	2	-0.40207	0.28156	0.28175	1.0	5145	1	-0.40207
Ptprcap	4	0.34748	0.49673	1.0	9254	2	-0.24022	0.46686	0.4666	1.0	8552	0	-0.24022
Wdr18	1	0.34749	0.34761	0.986895	9255	1	-0.5961	0.65251	0.65258	1.0	12035	0	-0.5961
Sprr2h	4	0.34752	0.49678	1.0	9256	2	-0.48431	0.88996	0.88989	1.0	16630	0	-0.48431
Bard1	3	0.34753	0.47283	1.0	9257	1	-0.14595	0.049417	0.064187	1.0	1466	1	-0.14595
Defb1	4	0.34755	0.4968	1.0	9258	1	0.58107	0.35554	0.35505	1.0	6500	0	0.58107
Mall	4	0.34759	0.49683	1.0	9259	2	-0.38861	0.80079	0.80066	1.0	14834	0	-0.38861
Olfr53	4	0.34766	0.49692	1.0	9260	2	-0.37787	0.89388	0.89381	1.0	16720	0	-0.37787
1700018B08Rik	4	0.3477	0.49696	1.0	9261	1	0.11401	0.30546	0.30497	1.0	5574	1	0.11401
Yaf2	4	0.34771	0.49697	1.0	9262	2	-0.029637	0.21423	0.21885	1.0	3987	1	-0.029637
Adgre1	4	0.34774	0.49699	1.0	9263	2	-0.17247	0.81786	0.81776	1.0	15158	0	-0.17247
Dennd2c	4	0.34782	0.49707	1.0	9264	1	0.6212	0.49021	0.48989	1.0	8997	0	0.6212
Olfr317	4	0.34783	0.49708	1.0	9265	2	-0.1606	0.20645	0.21181	1.0	3842	1	-0.1606
Gm3776	4	0.34807	0.49732	1.0	9266	1	0.15983	0.73158	0.73126	1.0	13538	0	0.15983
Map2k1	4	0.34812	0.49736	1.0	9267	2	-0.389	0.90767	0.90765	1.0	17023	0	-0.389
2510039O18Rik	4	0.3483	0.49755	1.0	9268	2	-0.38511	0.91382	0.91383	1.0	17156	0	-0.38511
Rerg	4	0.34833	0.49757	1.0	9269	1	0.58632	0.3736	0.3732	1.0	6841	0	0.58632
Mtss1l	4	0.34836	0.49761	1.0	9270	2	-0.31305	0.43692	0.43667	1.0	8010	0	-0.31305
Mdga2	4	0.34838	0.49762	1.0	9271	2	-0.026994	0.32573	0.32523	1.0	5961	0	-0.026994
Snrpb	1	0.34839	0.34851	0.986895	9272	1	-0.5961	0.65161	0.65168	1.0	12016	0	-0.5961
4930467E23Rik	1	0.34849	0.34863	0.986895	9273	1	-0.5961	0.65151	0.65158	1.0	12012	0	-0.5961
Olfr693	4	0.34849	0.49773	1.0	9274	2	-0.22648	0.8618	0.86161	1.0	16059	0	-0.22648
Mast3	4	0.34856	0.49779	1.0	9275	1	0.43612	0.06028	0.089001	1.0	1619	1	0.43612
Olfr1082	4	0.34877	0.49802	1.0	9276	1	-0.39699	0.96875	0.9688	1.0	18334	0	-0.39699
Tnr	4	0.34883	0.49807	1.0	9277	2	0.17754	0.42091	0.42064	1.0	7718	0	0.17754
Sdf4	4	0.34885	0.49809	1.0	9278	2	-0.43752	0.92047	0.9206	1.0	17296	0	-0.43752
Cdca5	4	0.34922	0.49846	1.0	9279	2	0.12124	0.12396	0.14054	1.0	2537	1	0.12124
Cdca7l	4	0.34923	0.49847	1.0	9280	2	-0.40009	0.26895	0.26962	1.0	4925	1	-0.40009
Cbx5	4	0.34928	0.49853	1.0	9281	2	-0.050399	0.069873	0.096683	1.0	1749	1	-0.050399
Serpinb3a	4	0.3493	0.49855	1.0	9282	2	-0.3638	0.59609	0.59577	1.0	10982	0	-0.3638
Olfr694	4	0.34934	0.49858	1.0	9283	1	-0.21725	0.25893	0.26023	1.0	4740	1	-0.21725
Meiob	4	0.34935	0.49859	1.0	9284	2	-0.27083	0.40906	0.40881	1.0	7504	0	-0.27083
LOC100038947	4	0.34945	0.49869	1.0	9285	1	0.36196	0.74526	0.74486	1.0	13797	0	0.36196
Ccl28	4	0.34957	0.49881	1.0	9286	1	0.82488	0.01852	0.034867	0.983538	666	1	0.82488
Gstm5	4	0.34958	0.49882	1.0	9287	2	-0.39119	0.81946	0.81938	1.0	15187	0	-0.39119
Defb10	4	0.3498	0.49902	1.0	9288	2	0.004985	0.49662	0.49627	1.0	9117	0	0.004985
Rps27rt	2	0.34988	0.38292	0.995244	9289	1	-0.5961	0.3862	0.38613	1.0	7078	0	-0.5961
Skp1a	2	0.34988	0.38292	0.995244	9290	1	-0.5961	0.091728	0.093472	1.0	2053	1	-0.5961
Gcm1	4	0.3501	0.49933	1.0	9291	2	-0.07689	0.66171	0.66148	1.0	12205	0	-0.07689
Snx20	4	0.35015	0.49937	1.0	9292	2	0.052631	0.52346	0.52308	1.0	9607	0	0.052631
Plcd4	4	0.35015	0.49938	1.0	9293	1	0.2367	0.68164	0.68146	1.0	12587	0	0.2367
Ppm1h	4	0.35019	0.49942	1.0	9294	1	-0.059187	0.60161	0.60129	1.0	11083	0	-0.059187
Ppp2r3a	4	0.35022	0.49945	1.0	9295	2	-0.44344	0.94963	0.94965	1.0	17914	0	-0.44344
Gpr27	4	0.35035	0.49959	1.0	9296	1	0.11222	0.095876	0.11753	1.0	2113	1	0.11222
Olfr600	4	0.35039	0.49963	1.0	9297	2	-0.38867	0.57171	0.57118	1.0	10531	0	-0.38867
Atp2b4	4	0.35048	0.49973	1.0	9298	2	-0.48556	0.87197	0.87187	1.0	16282	0	-0.48556
Tmem179	4	0.35051	0.49975	1.0	9299	2	-0.47848	0.85688	0.85672	1.0	15952	0	-0.47848
Akr1c21	4	0.35053	0.49978	1.0	9300	2	-0.27926	0.16688	0.17704	1.0	3216	1	-0.27926
Ncapd2	4	0.35062	0.49986	1.0	9301	2	-0.41399	0.0061309	0.013397	0.801597	309	1	-0.41399
Mtrf1l	2	0.35064	0.38349	0.995244	9302	1	-0.5961	0.43214	0.43218	1.0	7914	0	-0.5961
Picalm	3	0.35071	0.47449	1.0	9303	1	0.012305	0.51538	0.51547	1.0	9471	0	0.012305
Kbtbd3	4	0.35079	0.50004	1.0	9304	2	-0.06649	0.57928	0.57886	1.0	10675	0	-0.06649
Lep	4	0.35086	0.5001	1.0	9305	2	-0.36709	0.60379	0.60346	1.0	11118	0	-0.36709
Bin2	3	0.35121	0.47477	1.0	9306	1	-0.25698	0.53864	0.53878	1.0	9912	0	-0.25698
Stk32c	4	0.35126	0.50048	1.0	9307	2	0.21903	0.24294	0.24521	1.0	4471	1	0.21903
Apon	4	0.35138	0.50059	1.0	9308	2	-0.17775	0.40019	0.40003	1.0	7336	0	-0.17775
Gm4302	4	0.35141	0.50063	1.0	9309	1	0.13393	0.091489	0.11397	1.0	2052	1	0.13393
Ccdc87	4	0.35155	0.50076	1.0	9310	1	0.35592	0.12837	0.14423	1.0	2602	1	0.35592
Phactr4	4	0.35183	0.50103	1.0	9311	2	-0.49008	0.93216	0.93226	1.0	17515	0	-0.49008
Pax7	4	0.35186	0.50105	1.0	9312	1	0.34028	0.52222	0.52183	1.0	9582	0	0.34028
Angpt1	4	0.352	0.50119	1.0	9313	2	0.15191	0.18485	0.19271	1.0	3505	1	0.15191
Gm7861	4	0.35202	0.50121	1.0	9314	2	-0.13485	0.79098	0.79083	1.0	14639	0	-0.13485
Shisa4	4	0.35218	0.50137	1.0	9315	2	-0.35952	0.91331	0.91331	1.0	17143	0	-0.35952
Dek	4	0.35219	0.50138	1.0	9316	1	0.38531	0.089939	0.1127	1.0	2026	1	0.38531
Rnf167	4	0.35224	0.50143	1.0	9317	2	-0.49612	0.41845	0.41823	1.0	7685	0	-0.49612
Tulp3	4	0.35233	0.50151	1.0	9318	1	0.14318	0.094182	0.11617	1.0	2090	1	0.14318
Xirp2	4	0.3524	0.50158	1.0	9319	2	-0.036035	0.36856	0.36817	1.0	6735	0	-0.036035
Zfp324	4	0.3526	0.50178	1.0	9320	2	-0.26933	0.39501	0.39476	1.0	7247	0	-0.26933
Hs3st6	4	0.35264	0.50182	1.0	9321	2	-0.4427	0.75093	0.75065	1.0	13896	0	-0.4427
Agtr1b	4	0.35275	0.50192	1.0	9322	1	-0.15963	0.92375	0.92392	1.0	17350	0	-0.15963
Ctnnal1	4	0.35279	0.50196	1.0	9323	1	0.16297	0.8678	0.86764	1.0	16188	0	0.16297
Ace3	4	0.35287	0.50203	1.0	9324	2	0.11448	0.4691	0.46886	1.0	8599	0	0.11448
Nhlrc3	4	0.35288	0.50204	1.0	9325	2	-0.22281	0.47624	0.476	1.0	8736	0	-0.22281
Slc25a36	4	0.3529	0.50207	1.0	9326	2	-0.097561	0.76157	0.76129	1.0	14105	0	-0.097561
Zfp111	4	0.35295	0.50211	1.0	9327	1	-0.027783	0.80769	0.80759	1.0	14973	0	-0.027783
Olfr904	4	0.35299	0.50216	1.0	9328	2	-0.19149	0.34614	0.34562	1.0	6332	0	-0.19149
Saysd1	4	0.35306	0.50224	1.0	9329	1	0.036488	0.90259	0.90262	1.0	16913	0	0.036488
Rhbdd1	4	0.35321	0.50239	1.0	9330	2	-0.35005	0.62336	0.62312	1.0	11503	0	-0.35005
Tac2	4	0.35323	0.5024	1.0	9331	2	-0.24313	0.84275	0.84255	1.0	15657	0	-0.24313
Spidr	4	0.35326	0.50243	1.0	9332	2	-0.14293	0.63549	0.63521	1.0	11717	0	-0.14293
Ppp2r5e	4	0.3533	0.50248	1.0	9333	2	-0.42373	0.53523	0.53471	1.0	9840	0	-0.42373
Engase	4	0.35331	0.50249	1.0	9334	2	-0.41363	0.64912	0.64891	1.0	11971	0	-0.41363
Ppp4c	1	0.35333	0.35339	0.986895	9335	1	-0.5961	0.64667	0.64663	1.0	11921	0	-0.5961
Ppm1l	4	0.35342	0.5026	1.0	9336	2	-0.10929	0.7719	0.77163	1.0	14281	0	-0.10929
Efcab10	4	0.35344	0.50262	1.0	9337	2	-0.40922	0.88394	0.88387	1.0	16512	0	-0.40922
